"NPI","State","total_synthetic","total_opioids","percent_synthetic","percent_deaths"
"1639160955","FL","41","112","0.36607142857142855","0.0001347117506083509"
"1639163108","LA","18","36","0.5","0.00016798292930231954"
"1639163546","NC","199","387","0.5142118863049095","0.00013789517935512173"
"1639164072","AZ","23","48","0.4791666666666667","0.00018274765551810394"
"1639164395","PA","43","176","0.24431818181818182","0.00021387525921219534"
"1639165665","OR","0","12","0","0.00013282223067557407"
"1639166499","OK","0","0","0","0.00020178841147591733"
"1639167117","NY","0","0","0","0.00011704163328647767"
"1639168487","AZ","19","74","0.25675675675675674","0.00018274765551810394"
"1639170061","PA","12","352","0.03409090909090909","0.00021387525921219534"
"1639170681","CT","0","0","0","0.00017324419923917154"
"1639171580","KS","16","145","0.1103448275862069","0.00011472181514790993"
"1639172588","FL","0","56","0","0.0001347117506083509"
"1639175938","WA","0","244","0","0.00014043078254228773"
"1639176555","TX","0","18","0","9.83432025015849e-05"
"1639176563","IN","83","199","0.41708542713567837","0.00017836211832104634"
"1639177603","IL","22","169","0.1301775147928994","0.00013235383731035268"
"1639177769","WY","211","1186","0.17790893760539628","0.00018707372077616716"
"1639178403","OK","112","286","0.3916083916083916","0.00020178841147591733"
"1639179930","OR","25","160","0.15625","0.00013282223067557407"
"1639183932","TX","0","0","0","9.83432025015849e-05"
"1639185242","OR","13","31","0.41935483870967744","0.00013282223067557407"
"1639190036","FL","41","41","1","0.0001347117506083509"
"1639192420","NH","29","54","0.5370370370370371","0.0002523689815853759"
"1639193089","NM","0","54","0","0.0002623140124117208"
"1639194681","CA","0","11","0","0.00011794162977175439"
"1639197098","FL","0","141","0","0.0001347117506083509"
"1639199946","NC","0","39","0","0.00013789517935512173"
"1639201130","TN","0","11","0","0.00019535164681900091"
"1639201510","NJ","21","84","0.25","0.0001407969737977169"
"1639213812","FL","29","226","0.12831858407079647","0.0001347117506083509"
"1639216427","CT","0","23","0","0.00017324419923917154"
"1639217888","KY","75","265","0.2830188679245283","0.00024503474738328144"
"1639227184","NY","22","340","0.06470588235294118","0.00011704163328647767"
"1639260433","GA","17","17","1","0.000120694540033208"
"1639260920","TX","108","128","0.84375","9.83432025015849e-05"
"1639263106","GA","44","138","0.3188405797101449","0.000120694540033208"
"1639266349","IL","0","0","0","0.00013235383731035268"
"1639266752","TN","0","11","0","0.00019535164681900091"
"1639268840","NC","114","1451","0.07856650585802895","0.00013789517935512173"
"1639274624","IL","0","17","0","0.00013235383731035268"
"1639275936","CT","0","0","0","0.00017324419923917154"
"1639276447","NY","0","0","0","0.00011704163328647767"
"1639280829","FL","0","13","0","0.0001347117506083509"
"1639285497","FL","61","77","0.7922077922077922","0.0001347117506083509"
"1639288368","CA","112","464","0.2413793103448276","0.00011794162977175439"
"1639289853","NC","0","41","0","0.00013789517935512173"
"1639294952","IL","34","74","0.4594594594594595","0.00013235383731035268"
"1639295546","TN","0","100","0","0.00019535164681900091"
"1639305832","MO","0","17","0","0.00017653372149795232"
"1639306004","OH","0","11","0","0.00023714852065646582"
"1639307895","IL","22","34","0.6470588235294118","0.00013235383731035268"
"1639309925","MS","0","31","0","0.00011232923699362832"
"1639311764","CA","0","14","0","0.00011794162977175439"
"1639322191","MT","0","96","0","0.00012313269271497737"
"1639322340","OH","0","13","0","0.00023714852065646582"
"1639324825","AL","0","0","0","0.0001495741790694624"
"1639327364","WA","0","90","0","0.00014043078254228773"
"1639331598","MI","0","22","0","0.00017805853942278718"
"1639333834","MA","0","16","0","0.0001925943368598965"
"1639335417","TX","11","52","0.21153846153846154","9.83432025015849e-05"
"1639335771","CA","13","13","1","0.00011794162977175439"
"1639337884","NJ","0","11","0","0.0001407969737977169"
"1639338288","CA","0","0","0","0.00011794162977175439"
"1639340995","WI","29","29","1","0.00014853606648982808"
"1639349244","WV","47","47","1","0.000338132258788203"
"1639349590","NE","0","56","0","6.689800890118148e-05"
"1639355019","MN","116","236","0.4915254237288136","9.538076666211594e-05"
"1639358310","SC","11","62","0.1774193548387097","0.00014681123279758752"
"1639361967","IN","79","376","0.21010638297872342","0.00017836211832104634"
"1639365687","MO","12","67","0.1791044776119403","0.00017653372149795232"
"1639371149","UT","32","160","0.2","0.00020786853056598153"
"1639371529","MI","159","617","0.2576985413290113","0.00017805853942278718"
"1639374085","FL","0","18","0","0.0001347117506083509"
"1639375140","CO","0","95","0","0.00017064111137284096"
"1639375793","LA","49","49","1","0.00016798292930231954"
"1639376577","MA","64","135","0.4740740740740741","0.0001925943368598965"
"1639394034","PA","321","842","0.3812351543942993","0.00021387525921219534"
"1639394620","IL","0","56","0","0.00013235383731035268"
"1639395767","MI","197","589","0.33446519524617996","0.00017805853942278718"
"1639409469","SC","0","87","0","0.00014681123279758752"
"1639410764","OK","0","18","0","0.00020178841147591733"
"1639412976","NH","0","20","0","0.0002523689815853759"
"1639413321","WA","0","24","0","0.00014043078254228773"
"1639424211","AR","0","0","0","0.00012029575183662215"
"1639425879","MI","18","174","0.10344827586206896","0.00017805853942278718"
"1639432412","ME","0","37","0","0.00016261362250452081"
"1639432701","RI","13","13","1","0.00023490006286191965"
"1639433964","MO","0","19","0","0.00017653372149795232"
"1639437767","VT","0","145","0","0.00013245455851140225"
"1639453822","NY","0","11","0","0.00011704163328647767"
"1639453921","WA","16","83","0.1927710843373494","0.00014043078254228773"
"1639486368","ND","19","48","0.3958333333333333","5.9442101319752885e-05"
"1639487499","OK","0","51","0","0.00020178841147591733"
"1639513948","CT","51","255","0.2","0.00017324419923917154"
"1639517006","MA","0","15","0","0.0001925943368598965"
"1639517329","MA","0","12","0","0.0001925943368598965"
"1639589591","CA","0","13","0","0.00011794162977175439"
"1639591829","MA","0","32","0","0.0001925943368598965"
"1639596505","NM","12","27","0.4444444444444444","0.0002623140124117208"
"1649200668","TX","0","21","0","9.83432025015849e-05"
"1649201872","WA","0","13","0","0.00014043078254228773"
"1649203084","WA","11","29","0.3793103448275862","0.00014043078254228773"
"1649204306","KY","205","1562","0.13124199743918052","0.00024503474738328144"
"1649204645","MN","135","364","0.3708791208791209","9.538076666211594e-05"
"1649205436","VT","0","82","0","0.00013245455851140225"
"1649208638","CA","0","13","0","0.00011794162977175439"
"1649209545","WI","0","11","0","0.00014853606648982808"
"1649212408","CA","0","65","0","0.00011794162977175439"
"1649213521","TX","0","17","0","9.83432025015849e-05"
"1649214040","NC","0","19","0","0.00013789517935512173"
"1649214131","ID","17","75","0.22666666666666666","0.00013150255313447502"
"1649219247","MI","184","482","0.3817427385892116","0.00017805853942278718"
"1649220989","OK","0","63","0","0.00020178841147591733"
"1649221540","TX","276","547","0.5045703839122486","9.83432025015849e-05"
"1649221722","WI","17","32","0.53125","0.00014853606648982808"
"1649226085","OH","0","12","0","0.00023714852065646582"
"1649230541","OR","12","12","1","0.00013282223067557407"
"1649231580","KS","0","27","0","0.00011472181514790993"
"1649233503","OR","15","34","0.4411764705882353","0.00013282223067557407"
"1649233578","NY","0","16","0","0.00011704163328647767"
"1649234139","AL","15","37","0.40540540540540543","0.0001495741790694624"
"1649237595","MI","0","50","0","0.00017805853942278718"
"1649239815","PA","34","205","0.16585365853658537","0.00021387525921219534"
"1649240862","KS","0","0","0","0.00011472181514790993"
"1649247339","WI","13","100","0.13","0.00014853606648982808"
"1649247438","NY","0","20","0","0.00011704163328647767"
"1649248105","AL","82","82","1","0.0001495741790694624"
"1649250473","VA","22","70","0.3142857142857143","0.00011863825078794562"
"1649251489","NY","0","24","0","0.00011704163328647767"
"1649252800","OH","0","59","0","0.00023714852065646582"
"1649255308","PA","380","1013","0.3751233958538993","0.00021387525921219534"
"1649257056","RI","22","88","0.25","0.00023490006286191965"
"1649257247","WV","0","28","0","0.000338132258788203"
"1649257932","NC","0","20","0","0.00013789517935512173"
"1649263617","NC","152","395","0.3848101265822785","0.00013789517935512173"
"1649263625","KY","41","1216","0.033717105263157895","0.00024503474738328144"
"1649265877","FL","34","66","0.5151515151515151","0.0001347117506083509"
"1649268210","WA","0","21","0","0.00014043078254228773"
"1649269325","KY","0","111","0","0.00024503474738328144"
"1649269507","TX","0","86","0","9.83432025015849e-05"
"1649271206","TN","18","342","0.05263157894736842","0.00019535164681900091"
"1649272006","FL","0","12","0","0.0001347117506083509"
"1649272071","NJ","23","23","1","0.0001407969737977169"
"1649273319","IL","0","39","0","0.00013235383731035268"
"1649273541","MO","0","0","0","0.00017653372149795232"
"1649274275","NY","12","39","0.3076923076923077","0.00011704163328647767"
"1649275397","CA","16","36","0.4444444444444444","0.00011794162977175439"
"1649275785","OH","12","143","0.08391608391608392","0.00023714852065646582"
"1649276452","MD","32","524","0.061068702290076333","0.00018047454347530552"
"1649276981","NM","34","397","0.08564231738035265","0.0002623140124117208"
"1649278607","NM","11","84","0.13095238095238096","0.0002623140124117208"
"1649279456","WA","0","20","0","0.00014043078254228773"
"1649279506","FL","17","50","0.34","0.0001347117506083509"
"1649280587","CA","0","32","0","0.00011794162977175439"
"1649281023","OH","40","62","0.6451612903225806","0.00023714852065646582"
"1649285156","OR","0","23","0","0.00013282223067557407"
"1649286188","AL","26","26","1","0.0001495741790694624"
"1649287129","FL","11","160","0.06875","0.0001347117506083509"
"1649288168","SC","397","773","0.5135834411384217","0.00014681123279758752"
"1649292020","FL","179","660","0.27121212121212124","0.0001347117506083509"
"1649292798","CT","18","18","1","0.00017324419923917154"
"1649295973","FL","34","54","0.6296296296296297","0.0001347117506083509"
"1649297094","OH","0","149","0","0.00023714852065646582"
"1649297722","NC","0","15","0","0.00013789517935512173"
"1649311457","NC","0","13","0","0.00013789517935512173"
"1649314006","NY","0","81","0","0.00011704163328647767"
"1649314022","WA","0","77","0","0.00014043078254228773"
"1649316332","CA","13","26","0.5","0.00011794162977175439"
"1649323841","FL","0","30","0","0.0001347117506083509"
"1649324393","PA","0","13","0","0.00021387525921219534"
"1649324781","MO","0","33","0","0.00017653372149795232"
"1649327537","TN","0","25","0","0.00019535164681900091"
"1649330101","CA","11","37","0.2972972972972973","0.00011794162977175439"
"1649338799","MN","0","40","0","9.538076666211594e-05"
"1649339508","GA","276","3021","0.0913604766633565","0.000120694540033208"
"1649347295","NJ","0","27","0","0.0001407969737977169"
"1649348046","SC","0","59","0","0.00014681123279758752"
"1649351941","CA","0","12","0","0.00011794162977175439"
"1649352535","DE","38","154","0.24675324675324675","0.00020415901070376527"
"1649353855","WV","0","148","0","0.000338132258788203"
"1649355116","FL","13","13","1","0.0001347117506083509"
"1649357807","CT","17","59","0.288135593220339","0.00017324419923917154"
"1649360009","NY","12","32","0.375","0.00011704163328647767"
"1649363409","NJ","0","0","0","0.0001407969737977169"
"1649364464","TX","21","35","0.6","9.83432025015849e-05"
"1649373424","OR","0","16","0","0.00013282223067557407"
"1649374737","IL","0","36","0","0.00013235383731035268"
"1649375049","OH","23","96","0.23958333333333334","0.00023714852065646582"
"1649375783","FL","88","111","0.7927927927927928","0.0001347117506083509"
"1649378407","WI","29","203","0.14285714285714285","0.00014853606648982808"
"1649378548","IL","12","176","0.06818181818181818","0.00013235383731035268"
"1649378712","TX","0","21","0","9.83432025015849e-05"
"1649378969","WI","0","0","0","0.00014853606648982808"
"1649379736","MI","0","28","0","0.00017805853942278718"
"1649382995","KY","0","188","0","0.00024503474738328144"
"1649385212","WA","0","0","0","0.00014043078254228773"
"1649388612","MA","27","55","0.4909090909090909","0.0001925943368598965"
"1649390550","NE","0","17","0","6.689800890118148e-05"
"1649401449","OR","22","181","0.12154696132596685","0.00013282223067557407"
"1649401555","CA","0","33","0","0.00011794162977175439"
"1649402975","FL","0","28","0","0.0001347117506083509"
"1649407685","IN","61","451","0.1352549889135255","0.00017836211832104634"
"1649408691","TX","18","71","0.2535211267605634","9.83432025015849e-05"
"1649409020","MI","0","27","0","0.00017805853942278718"
"1649411539","MI","0","12","0","0.00017805853942278718"
"1649416025","IA","0","24","0","8.542539256850857e-05"
"1649417437","NJ","0","77","0","0.0001407969737977169"
"1649419912","KY","0","38","0","0.00024503474738328144"
"1649427642","CA","25","200","0.125","0.00011794162977175439"
"1649430810","OK","0","14","0","0.00020178841147591733"
"1649430950","NJ","0","13","0","0.0001407969737977169"
"1649432139","NY","0","64","0","0.00011704163328647767"
"1649433046","NC","0","16","0","0.00013789517935512173"
"1649433665","MA","0","0","0","0.0001925943368598965"
"1649433798","NJ","0","27","0","0.0001407969737977169"
"1649436122","AL","0","13","0","0.0001495741790694624"
"1649455742","FL","20","34","0.5882352941176471","0.0001347117506083509"
"1649461021","CA","21","53","0.39622641509433965","0.00011794162977175439"
"1649462078","PA","12","12","1","0.00021387525921219534"
"1649463076","IL","15","15","1","0.00013235383731035268"
"1649475005","NC","0","25","0","0.00013789517935512173"
"1649485079","FL","0","0","0","0.0001347117506083509"
"1649495276","FL","51","256","0.19921875","0.0001347117506083509"
"1649509506","MT","20","53","0.37735849056603776","0.00012313269271497737"
"1649512351","KY","49","357","0.13725490196078433","0.00024503474738328144"
"1649514514","PA","0","13","0","0.00021387525921219534"
"1649518481","FL","0","17","0","0.0001347117506083509"
"1649529470","KY","52","332","0.1566265060240964","0.00024503474738328144"
"1649533225","MA","0","41","0","0.0001925943368598965"
"1649552225","VA","14","38","0.3684210526315789","0.00011863825078794562"
